"","Rented.Bike.Count","Hour","Temperature..C.","Humidity...","Wind.speed..m.s.","Visibility..10m.","Dew.point.temperature..C.","Solar.Radiation..MJ.m2.","Rainfall.mm.","Snowfall..cm.","Seasons","Holiday","Functioning.Day"
"4376",1421,7,18.1,64,0.6,923,11.1,0.47,0,0,"3","0","1"
"4377",2149,8,20.6,55,0.7,1200,11.2,1.21,0,0,"3","0","1"
"4378",1219,9,23.1,52,1.7,1012,12.6,1.88,0,0,"3","0","1"
"4379",862,10,25.3,45,1.3,1371,12.5,2.45,0,0,"3","0","1"
"4380",1036,11,26.8,38,2.6,1879,11.2,2.99,0,0,"3","0","1"
"4381",1076,12,28.2,34,2.6,1867,10.8,3.26,0,0,"3","0","1"
"4382",1093,13,29.4,33,2.2,1535,11.4,3.3,0,0,"3","0","1"
"4383",1071,14,29.6,31,3.7,1988,10.6,3.25,0,0,"3","0","1"
"4384",1235,15,29.9,36,3.3,1866,13.2,2.94,0,0,"3","0","1"
"4385",1488,16,29.9,34,3.2,1912,12.3,2.46,0,0,"3","0","1"
"4386",2123,17,29.2,35,4.3,1967,12.1,1.87,0,0,"3","0","1"
"4389",2163,20,25,39,2.8,2000,10,0.06,0,0,"3","0","1"
"4390",2066,21,23.5,44,1.6,2000,10.5,0,0,0,"3","0","1"
"4391",1991,22,22.7,44,1.5,2000,9.8,0,0,0,"3","0","1"
"4392",1440,23,21.8,49,1.6,1965,10.6,0,0,0,"3","0","1"
"4393",1165,0,20.9,53,1.4,1717,10.9,0,0,0,"3","0","1"
"4394",989,1,20.2,57,0.4,1428,11.4,0,0,0,"3","0","1"
"4395",677,2,19.6,60,1.9,1200,11.6,0,0,0,"3","0","1"
"4396",475,3,18.9,63,1.5,1007,11.6,0,0,0,"3","0","1"
"4397",312,4,18.3,66,1.3,929,11.8,0,0,0,"3","0","1"
"4398",264,5,17.8,69,1.1,951,12,0,0,0,"3","0","1"
"4399",342,6,17.7,68,1.3,842,11.7,0.05,0,0,"3","0","1"
"4400",560,7,18.1,59,0.6,789,9.9,0.47,0,0,"3","0","1"
"4401",898,8,20.4,54,1,828,10.7,1.23,0,0,"3","0","1"
"4402",1005,9,23.3,43,1.2,1257,10,1.91,0,0,"3","0","1"
"4403",1044,10,25.5,33,1.1,1815,0,2.52,0,0,"3","0","1"
"4404",1094,11,27.3,35,2.3,1537,10.4,2.98,0,0,"3","0","1"
"4405",1253,12,28.3,30,3,1675,9,3.29,0,0,"3","0","1"
"4406",1334,13,29.6,24,2.4,1873,6.8,3.42,0,0,"3","0","1"
"4407",1396,14,29.8,23,3.6,1945,6.4,3.32,0,0,"3","0","1"
"4408",1535,15,29.8,24,2.9,1939,7,3,0,0,"3","0","1"
"4409",1707,16,29.6,26,3.7,2000,8,2.58,0,0,"3","0","1"
"4410",2025,17,28.9,22,2.7,1965,5,1.93,0,0,"3","0","1"
"4411",2246,18,27.4,29,3.6,2000,7.7,1.19,0,0,"3","0","1"
"4412",2337,19,25.4,33,2.7,2000,7.9,0.54,0,0,"3","0","1"
"4413",2338,20,23.4,38,2.3,2000,8.2,0.06,0,0,"3","0","1"
"4414",2238,21,22.1,44,2.5,2000,9.2,0,0,0,"3","0","1"
"4415",1969,22,21.4,48,1.6,2000,9.9,0,0,0,"3","0","1"
"4416",1490,23,20.6,52,0.5,2000,10.3,0,0,0,"3","0","1"
"4417",1248,0,19.7,55,2,1986,10.3,0,0,0,"3","0","1"
"4418",902,1,19.2,57,0.8,1985,10.4,0,0,0,"3","0","1"
"4419",673,2,18.6,60,1.8,1841,10.6,0,0,0,"3","0","1"
"4420",437,3,18,64,1.3,1560,11,0,0,0,"3","0","1"
"4421",294,4,17.4,65,0.8,1093,10.7,0,0,0,"3","0","1"
"4422",193,5,17.1,66,0.3,1370,10.6,0,0,0,"3","0","1"
"4423",228,6,16.9,62,0.4,1768,9.5,0.06,0,0,"3","0","1"
"4424",423,7,18,54,0.7,1997,8.5,0.51,0,0,"3","0","1"
"4425",659,8,20.3,47,1.5,1785,8.6,1.05,0,0,"3","0","1"
"4426",831,9,22.7,39,0.7,1880,8,1.91,0,0,"3","0","1"
"4427",938,10,24.8,34,1.3,1869,7.8,2.09,0,0,"3","0","1"
"4428",977,11,26.7,30,1.1,1782,7.6,2.83,0,0,"3","0","1"
"4429",1134,12,28.7,27,1.7,1843,7.8,3.29,0,0,"3","0","1"
"4430",1393,13,29.4,24,2.7,1905,6.7,3.18,0,0,"3","0","1"
"4431",1399,14,29.8,26,2.2,1818,8.2,3.2,0,0,"3","0","1"
"4432",1556,15,30.7,21,2.5,1876,5.8,2.95,0,0,"3","0","1"
"4433",1834,16,30.4,28,3.6,1790,9.8,2.48,0,0,"3","0","1"
"4434",2131,17,29.5,29,4.1,1944,9.5,1.84,0,0,"3","0","1"
"4435",2349,18,29.3,25,2.4,1973,7.2,1.23,0,0,"3","0","1"
"4437",2460,20,25.3,32,2.2,1997,7.4,0.06,0,0,"3","0","1"
"4438",2173,21,24.2,32,2.1,2000,6.4,0,0,0,"3","0","1"
"4439",1741,22,23,38,1.2,1996,7.9,0,0,0,"3","0","1"
"4440",1274,23,22,44,0.8,1978,9.1,0,0,0,"3","0","1"
"4441",938,0,21.4,45,1.4,1964,8.9,0,0,0,"3","0","1"
"4442",596,1,20.7,47,0.9,1987,8.9,0,0,0,"3","0","1"
"4443",351,2,20.1,49,0.8,1978,9,0,0,0,"3","0","1"
"4444",244,3,19.6,51,1,1923,9.1,0,0,0,"3","0","1"
"4445",172,4,19.4,56,1.2,1752,10.3,0,0,0,"3","0","1"
"4446",299,5,19.2,56,0.9,1772,10.2,0,0,0,"3","0","1"
"4447",742,6,18.9,53,0.3,1871,9.1,0.04,0,0,"3","0","1"
"4448",1505,7,19.5,52,0.8,1818,9.3,0.46,0,0,"3","0","1"
"4449",2287,8,22.1,44,1.4,1435,9.2,1.16,0,0,"3","0","1"
"4450",1243,9,23.3,37,0.4,1336,7.7,1.28,0,0,"3","0","1"
"4451",970,10,25.1,40,2.7,1076,10.5,2.37,0,0,"3","0","1"
"4452",1008,11,26.1,37,2.4,1079,10.2,2.79,0,0,"3","0","1"
"4453",1152,12,26.3,36,3.1,1377,10,2.61,0,0,"3","0","1"
"4454",1085,13,27.4,30,2,1768,8.2,3.03,0,0,"3","0","1"
"4455",1148,14,26.5,43,3.9,1671,12.8,2.36,0,0,"3","0","1"
"4456",1249,15,25.5,43,2.9,1996,11.9,1.71,0,0,"3","0","1"
"4457",1671,16,25.5,43,3.2,1892,11.9,1.72,0,0,"3","0","1"
"4458",2190,17,24.9,46,2,1855,12.4,0.91,0,0,"3","0","1"
"4462",2377,21,22.6,62,1.1,1363,14.9,0,0,0,"3","0","1"
"4463",2000,22,22,64,1.8,1211,14.8,0,0,0,"3","0","1"
"4464",1354,23,21.4,68,2.7,972,15.2,0,0,0,"3","0","1"
"4465",927,0,20.5,71,2.8,1204,15,0,0,0,"3","0","1"
"4466",742,1,20,67,0.7,1426,13.6,0,0,0,"3","0","1"
"4467",448,2,19.7,66,0.5,1591,13.1,0,0,0,"3","0","1"
"4468",314,3,19.1,72,0.6,1370,13.9,0,0,0,"3","0","1"
"4469",214,4,18.5,72,0.6,1168,13.3,0,0,0,"3","0","1"
"4470",282,5,18.1,73,0.5,1182,13.1,0,0,0,"3","0","1"
"4471",733,6,17.8,73,0.4,1188,12.8,0.04,0,0,"3","0","1"
"4472",1602,7,18.8,64,0.7,1099,11.8,0.48,0,0,"3","0","1"
"4473",2322,8,21.5,58,1.1,1021,12.8,1.21,0,0,"3","0","1"
"4474",1344,9,23.5,51,1.4,1169,12.7,1.82,0,0,"3","0","1"
"4475",959,10,25.5,43,1,1568,11.9,2.49,0,0,"3","0","1"
"4476",974,11,26.8,37,1.6,1639,10.8,2.91,0,0,"3","0","1"
"4477",1111,12,28.2,35,1.2,1411,11.2,3.23,0,0,"3","0","1"
"4478",1058,13,28.6,34,2,1274,11.1,2.82,0,0,"3","0","1"
"4479",1120,14,28.9,34,2.7,1328,11.4,2.06,0,0,"3","0","1"
"4480",1250,15,29,38,3.4,749,13.2,2.12,0,0,"3","0","1"
"4481",1434,16,28.8,38,3.1,1027,13,2.14,0,0,"3","0","1"
"4482",2115,17,28.1,37,3.6,1346,12,1.56,0,0,"3","0","1"
"4485",2346,20,24,46,2.8,1896,11.6,0.06,0,0,"3","0","1"
"4486",2404,21,23.3,51,1.7,1654,12.5,0,0,0,"3","0","1"
"4487",2237,22,22.4,54,2.5,1778,12.6,0,0,0,"3","0","1"
"4488",1646,23,21.9,56,0.7,1898,12.7,0,0,0,"3","0","1"
"4489",1268,0,21.2,60,0.9,1789,13.1,0,0,0,"3","1","1"
"4490",1031,1,20.6,63,0.6,1670,13.3,0,0,0,"3","1","1"
"4491",792,2,20.1,65,1,1435,13.3,0,0,0,"3","1","1"
"4492",562,3,19.6,68,1.7,1260,13.5,0,0,0,"3","1","1"
"4493",332,4,19.2,68,0.8,1181,13.1,0,0,0,"3","1","1"
"4494",218,5,18.7,73,1.4,1065,13.7,0,0,0,"3","1","1"
"4495",351,6,18.5,73,1.1,1028,13.5,0.06,0,0,"3","1","1"
"4496",536,7,19.3,63,0.7,916,12,0.46,0,0,"3","1","1"
"4497",799,8,21.2,59,1.2,794,12.8,1.13,0,0,"3","1","1"
"4498",925,9,22.9,56,2.3,763,13.6,1.74,0,0,"3","1","1"
"4499",1087,10,24.3,53,2.9,949,14.1,2.37,0,0,"3","1","1"
"4500",1152,11,25.8,52,2.1,905,15.1,2.84,0,0,"3","1","1"
"4501",1400,12,27.3,51,2.8,703,16.2,3.16,0,0,"3","1","1"
"4502",1444,13,27.3,52,3.1,613,16.5,3.21,0,0,"3","1","1"
"4503",1603,14,27.4,50,3.5,615,16,3.01,0,0,"3","1","1"
"4504",1674,15,27.6,49,3.7,656,15.9,2.79,0,0,"3","1","1"
"4505",1940,16,27.9,47,2.8,824,15.5,2.36,0,0,"3","1","1"
"4506",2104,17,27.4,48,2.7,1084,15.4,1.8,0,0,"3","1","1"
"4507",2162,18,26.6,52,2.5,1368,15.9,1.09,0,0,"3","1","1"
"4508",2163,19,24.9,56,3.1,1469,15.5,0.51,0,0,"3","1","1"
"4509",2145,20,23.4,64,1.8,1144,16.1,0.07,0,0,"3","1","1"
"4510",1935,21,22.1,72,2.5,923,16.8,0,0,0,"3","1","1"
"4511",1624,22,20.8,78,1.8,763,16.8,0,0,0,"3","1","1"
"4512",1251,23,20.1,77,3.1,797,15.9,0,0,0,"3","1","1"
"4513",978,0,19.6,82,1.7,628,16.4,0,0,0,"3","0","1"
"4514",606,1,19.1,86,1.8,522,16.6,0,0,0,"3","0","1"
"4515",418,2,18.8,88,0.3,500,16.7,0,0,0,"3","0","1"
"4516",275,3,18.4,88,1.6,465,16.3,0,0,0,"3","0","1"
"4517",191,4,18.1,88,1.8,458,16,0,0,0,"3","0","1"
"4518",288,5,17.8,91,2.2,393,16.3,0,0,0,"3","0","1"
"4519",716,6,18.1,88,1.1,272,16,0.03,0,0,"3","0","1"
"4520",1551,7,18.6,85,2,307,16,0.16,0,0,"3","0","1"
"4521",2317,8,18.9,82,2.3,326,15.7,0.44,0,0,"3","0","1"
"4522",1342,9,20.5,73,1.6,364,15.4,1.23,0,0,"3","0","1"
"4523",914,10,22,69,2,488,16,2.04,0,0,"3","0","1"
"4524",967,11,23.4,62,1.8,603,15.6,2.87,0,0,"3","0","1"
"4525",1099,12,25,56,3,715,15.6,3.19,0,0,"3","0","1"
"4526",1071,13,26.7,47,2.4,806,14.4,3.26,0,0,"3","0","1"
"4527",1116,14,28.2,44,1.7,644,14.7,3.11,0,0,"3","0","1"
"4528",1171,15,29.3,41,2,609,14.6,2.63,0,0,"3","0","1"
"4529",1442,16,29.3,41,2,905,14.6,1.95,0,0,"3","0","1"
"4530",2002,17,28.2,51,3.3,879,17,1.73,0,0,"3","0","1"
"4533",2278,20,22.8,67,1.6,1219,16.3,0.06,0,0,"3","0","1"
"4534",2161,21,21.5,69,2.6,942,15.5,0,0,0,"3","0","1"
"4535",1939,22,20.9,71,1,763,15.4,0,0,0,"3","0","1"
"4536",1290,23,20.3,77,1.3,770,16.1,0,0,0,"3","0","1"
"4537",926,0,19.1,82,2.2,874,15.9,0,0,0,"3","0","1"
"4538",769,1,18.8,84,1.7,658,16,0,0,0,"3","0","1"
"4539",525,2,18.6,84,2.5,619,15.8,0,0,0,"3","0","1"
"4540",365,3,18.6,83,2.9,889,15.6,0,0,0,"3","0","1"
"4541",255,4,18.5,82,2,1072,15.3,0,0,0,"3","0","1"
"4542",299,5,18.6,81,0.8,1205,15.2,0,0,0,"3","0","1"
"4543",744,6,18.8,78,2,1259,14.8,0.01,0,0,"3","0","1"
"4544",1544,7,19.1,73,2,1300,14.1,0.3,0,0,"3","0","1"
"4545",2348,8,19.7,69,2,1448,13.8,0.54,0,0,"3","0","1"
"4546",1283,9,21.2,62,1.7,1384,13.6,1.45,0,0,"3","0","1"
"4547",1002,10,21.9,62,1.7,1664,14.2,1.36,0,0,"3","0","1"
"4548",1095,11,21.9,64,2.4,1359,14.7,1.03,0,0,"3","0","1"
"4549",1256,12,23.1,56,1.6,1222,13.8,1.71,0,0,"3","0","1"
"4550",1314,13,24.2,58,1.9,1015,15.4,1.87,0,0,"3","0","1"
"4551",1249,14,25,54,2.2,1146,15,1.86,0,0,"3","0","1"
"4552",1416,15,26.2,51,3.3,1104,15.2,2.87,0,0,"3","0","1"
"4553",1668,16,26.6,49,3.2,1200,15,2.35,0,0,"3","0","1"
"4554",2314,17,26.9,49,2.3,1210,15.2,1.72,0,0,"3","0","1"
"4557",2476,20,22.6,71,1.8,856,17,0.11,0,0,"3","0","1"
"4558",2337,21,21.2,77,1.7,638,16.9,0,0,0,"3","0","1"
"4559",2140,22,20.5,78,0.9,550,16.5,0,0,0,"3","0","1"
"4560",1672,23,20,79,1.4,510,16.2,0,0,0,"3","0","1"
"4561",1247,0,19.7,83,1.5,390,16.7,0,0,0,"3","0","1"
"4562",1029,1,19.7,81,0.6,419,16.3,0,0,0,"3","0","1"
"4563",732,2,19.4,84,0.7,382,16.6,0,0,0,"3","0","1"
"4564",535,3,19.1,84,0.6,421,16.3,0,0,0,"3","0","1"
"4565",352,4,19,83,0.4,473,16,0,0,0,"3","0","1"
"4566",262,5,19,85,0.4,467,16.4,0,0,0,"3","0","1"
"4567",381,6,19,84,0.5,440,16.2,0.05,0,0,"3","0","1"
"4568",616,7,20.2,73,1.1,708,15.1,0.41,0,0,"3","0","1"
"4569",963,8,21.9,62,0.9,1071,14.2,1.03,0,0,"3","0","1"
"4570",1102,9,24,55,1.8,1411,14.3,1.81,0,0,"3","0","1"
"4571",1156,10,25.8,49,1.3,1442,14.2,2.42,0,0,"3","0","1"
"4572",1200,11,27.2,46,1.7,1301,14.5,2.88,0,0,"3","0","1"
"4573",1462,12,28.2,42,1.4,1563,14,2.84,0,0,"3","0","1"
"4574",1583,13,28.8,42,2,1438,14.6,2.38,0,0,"3","0","1"
"4575",1744,14,30.1,35,1.4,1583,12.9,2.53,0,0,"3","0","1"
"4576",1890,15,29.6,40,2.5,1546,14.5,1.96,0,0,"3","0","1"
"4577",2297,16,28.7,40,2.5,1474,13.7,1,0,0,"3","0","1"
"4578",2355,17,28.2,39,2.9,1653,12.9,0.7,0,0,"3","0","1"
"4579",1934,18,27.3,42,1.2,2000,13.2,0.19,0,0,"3","0","1"
"4580",1058,19,25.7,47,1.8,2000,13.5,0.04,0,0,"3","0","1"
"4581",246,20,23.7,62,1.6,1402,15.9,0,0.4,0,"3","0","1"
"4582",225,21,22.4,72,1.5,1816,17,0,0.1,0,"3","0","1"
"4583",776,22,21,75,1.3,2000,16.3,0,0,0,"3","0","1"
"4584",766,23,20.7,66,1.6,2000,14.1,0,0,0,"3","0","1"
"4585",483,0,20.2,66,1.5,2000,13.6,0,0,0,"3","0","1"
"4586",375,1,19.7,71,1.2,1986,14.2,0,0.5,0,"3","0","1"
"4587",162,2,19.2,69,1.3,2000,13.3,0,0,0,"3","0","1"
"4588",150,3,18.6,78,0.8,1997,14.6,0,0,0,"3","0","1"
"4589",174,4,18.3,72,1.7,2000,13.1,0,0,0,"3","0","1"
"4590",138,5,18.4,70,1.4,2000,12.8,0,0,0,"3","0","1"
"4591",216,6,18.3,71,0.9,2000,12.9,0,0,0,"3","0","1"
"4592",313,7,18.4,68,0.6,2000,12.3,0.04,0,0,"3","0","1"
"4593",619,8,19,65,2,2000,12.2,0.28,0,0,"3","0","1"
"4594",786,9,19.2,65,1.4,2000,12.4,0.34,0,0,"3","0","1"
"4595",942,10,20.2,62,1.8,2000,12.6,0.82,0,0,"3","0","1"
"4596",1074,11,21.3,56,1.5,1989,12.1,1.18,0,0,"3","0","1"
"4597",1442,12,23.2,50,2.2,1988,12.1,2.45,0,0,"3","0","1"
"4598",1752,13,24.2,48,1.2,1968,12.4,2.19,0,0,"3","0","1"
"4599",1985,14,24.1,51,1.1,2000,13.3,1.58,0,0,"3","0","1"
"4600",2182,15,24.8,49,1.2,2000,13.3,1.34,0,0,"3","0","1"
"4601",2333,16,24.8,51,1.6,2000,13.9,1.17,0,0,"3","0","1"
"4602",2431,17,24.6,52,1.3,2000,14,0.82,0,0,"3","0","1"
"4603",2367,18,24.1,53,1.3,2000,13.9,0.48,0,0,"3","0","1"
"4604",2267,19,23.4,55,1,2000,13.8,0.12,0,0,"3","0","1"
"4605",2300,20,22.8,55,1.3,2000,13.2,0.01,0,0,"3","0","1"
"4606",2026,21,22.1,55,1.5,2000,12.6,0,0,0,"3","0","1"
"4607",1634,22,21.5,55,1.8,2000,12,0,0,0,"3","0","1"
"4608",1191,23,20.9,56,1.5,2000,11.7,0,0,0,"3","0","1"
"4609",918,0,20.3,58,1.4,2000,11.7,0,0,0,"3","0","1"
"4610",555,1,19.8,59,1.3,2000,11.5,0,0,0,"3","0","1"
"4611",353,2,19.2,60,1.5,2000,11.2,0,0,0,"3","0","1"
"4612",232,3,18.8,61,1.3,2000,11.1,0,0,0,"3","0","1"
"4613",194,4,18.8,60,1,2000,10.8,0,0,0,"3","0","1"
"4614",324,5,18.8,61,1.2,2000,11.1,0,0,0,"3","0","1"
"4615",807,6,18.6,61,0.8,2000,10.9,0.03,0,0,"3","0","1"
"4616",1629,7,19.1,59,1.1,2000,10.8,0.38,0,0,"3","0","1"
"4617",2375,8,20.7,55,1.5,2000,11.3,1.23,0,0,"3","0","1"
"4618",1307,9,22.2,48,1.7,1889,10.6,1.77,0,0,"3","0","1"
"4619",992,10,23.7,47,1.3,2000,11.7,2.67,0,0,"3","0","1"
"4620",1107,11,23.2,52,1.4,2000,12.7,1.53,0,0,"3","0","1"
"4621",1204,12,23.2,52,1.2,2000,12.7,0.82,0,0,"3","0","1"
"4622",1033,13,23.7,49,1.2,2000,12.3,1.04,0,0,"3","0","1"
"4623",1075,14,23.9,47,1,2000,11.8,0.97,0,0,"3","0","1"
"4624",1240,15,22.2,60,1.3,1907,14,0.34,0,0,"3","0","1"
"4625",1220,16,22,60,1.8,2000,13.8,0.14,0,0,"3","0","1"
"4626",1475,17,20.7,72,3.4,2000,15.4,0.11,0,0,"3","0","1"
"4627",1491,18,19.8,80,3.9,2000,16.2,0.12,0,0,"3","0","1"
"4628",873,19,19.4,85,1.2,1651,16.8,0.08,0.5,0,"3","0","1"
"4629",1280,20,19.1,84,1.7,2000,16.3,0.04,0,0,"3","0","1"
"4630",1647,21,19,82,1,2000,15.8,0,0,0,"3","0","1"
"4631",1117,22,19,76,0.1,2000,14.6,0,0,0,"3","0","1"
"4632",384,23,18.2,93,0.8,460,17,0,3.5,0,"3","0","1"
"4633",470,0,18,94,0.7,1906,17,0,1,0,"3","0","1"
"4634",454,1,17.7,92,0.9,1958,16.3,0,0,0,"3","0","1"
"4635",385,2,17.7,87,1.2,2000,15.5,0,0,0,"3","0","1"
"4636",206,3,17.5,87,0.5,1995,15.3,0,0,0,"3","0","1"
"4637",144,4,17.5,84,0.8,2000,14.7,0,0,0,"3","0","1"
"4638",296,5,17.2,87,0.6,2000,15,0,0,0,"3","0","1"
"4639",740,6,16.7,85,1,2000,14.1,0.03,0,0,"3","0","1"
"4640",1573,7,17.1,77,1.5,1748,13,0.49,0,0,"3","0","1"
"4641",2495,8,19,67,1.1,1976,12.7,1.29,0,0,"3","0","1"
"4642",1317,9,21.1,60,0.9,1998,13,2.18,0,0,"3","0","1"
"4643",971,10,22.1,53,1.1,1999,12,2.28,0,0,"3","0","1"
"4644",1092,11,22.9,54,2.6,1959,13,2.56,0,0,"3","0","1"
"4645",1202,12,24,51,1.8,2000,13.2,2.29,0,0,"3","0","1"
"4646",1215,13,25.7,46,0.8,2000,13.2,3.18,0,0,"3","0","1"
"4647",1246,14,25.6,45,2.2,1961,12.7,1.39,0,0,"3","0","1"
"4648",1427,15,26.2,42,2.7,1977,12.2,1.59,0,0,"3","0","1"
"4649",1714,16,26.2,47,3.8,1996,13.9,2.45,0,0,"3","0","1"
"4650",2270,17,26.4,47,3,1976,14.1,1.76,0,0,"3","0","1"
"4655",2309,22,20,70,1,2000,14.3,0,0,0,"3","0","1"
"4656",1657,23,19.5,72,0.6,1989,14.3,0,0,0,"3","0","1"
"4657",1274,0,19.3,76,1.2,1968,14.9,0,0,0,"3","0","1"
"4658",1088,1,18.9,77,0.7,1987,14.7,0,0,0,"3","0","1"
"4659",847,2,18.4,75,0.6,1986,13.8,0,0,0,"3","0","1"
"4660",591,3,18.5,73,1,1951,13.5,0,0,0,"3","0","1"
"4661",421,4,18.7,74,0.9,1933,13.9,0,0,0,"3","0","1"
"4662",290,5,18.6,76,0.4,1957,14.2,0,0,0,"3","0","1"
"4663",416,6,18.7,75,0.9,1923,14.1,0.06,0,0,"3","0","1"
"4664",657,7,19.4,69,0.3,1277,13.5,0.42,0,0,"3","0","1"
"4665",959,8,20.7,65,1.5,1004,13.8,0.97,0,0,"3","0","1"
"4666",1111,9,22.6,59,1.6,1030,14.1,1.8,0,0,"3","0","1"
"4667",1269,10,23,57,2.2,1145,14,1.1,0,0,"3","0","1"
"4668",1478,11,24.5,51,1.5,1333,13.6,1.97,0,0,"3","0","1"
"4669",1747,12,24.5,56,2.3,1094,15.1,1.74,0,0,"3","0","1"
"4670",1834,13,24.9,52,1.8,1554,14.3,1.7,0,0,"3","0","1"
"4671",2088,14,26.6,50,2.4,1119,15.3,2.95,0,0,"3","0","1"
"4672",2288,15,25.5,50,2.2,1025,14.3,0.47,0,0,"3","0","1"
"4673",2474,16,25.8,50,1.7,1152,14.5,0.66,0,0,"3","0","1"
"4675",2479,18,23.4,63,3.6,1245,15.9,0.5,0,0,"3","0","1"
"4676",2404,19,22.8,64,2.3,1444,15.6,0.45,0,0,"3","0","1"
"4677",2276,20,22.1,65,1.3,1611,15.2,0.09,0,0,"3","0","1"
"4678",2166,21,21.8,67,0,1485,15.3,0,0,0,"3","0","1"
"4679",1934,22,21.6,66,1.2,1438,14.9,0,0,0,"3","0","1"
"4680",1394,23,21.5,62,0.1,1827,13.9,0,0,0,"3","0","1"
"4681",1047,0,21.1,69,0.5,1086,15.1,0,0,0,"3","0","1"
"4682",715,1,20.8,72,1,912,15.5,0,0,0,"3","0","1"
"4683",453,2,20.8,73,0.8,829,15.7,0,0,0,"3","0","1"
"4684",289,3,20.8,73,0.7,756,15.7,0,0,0,"3","0","1"
"4685",193,4,21,72,0.8,677,15.7,0,0,0,"3","0","1"
"4686",154,5,20.3,84,3.2,518,17.5,0,0,0,"3","0","1"
"4687",100,6,19.5,95,1.4,179,18.6,0,1.5,0,"3","0","1"
"4690",175,9,19.1,96,0.6,273,18.4,0.17,1.5,0,"3","0","1"
"4691",532,10,19.7,94,1.1,497,18.7,0.61,1,0,"3","0","1"
"4692",735,11,20.5,79,1.7,770,16.7,1.25,0,0,"3","0","1"
"4693",945,12,21.2,75,0.7,876,16.5,1.07,0,0,"3","0","1"
"4694",1056,13,22.8,67,1.2,930,16.3,1.55,0,0,"3","0","1"
"4695",1153,14,23.8,62,1.2,1282,16,1.91,0,0,"3","0","1"
"4696",1292,15,24.6,57,1.8,1664,15.5,1.54,0,0,"3","0","1"
"4697",1550,16,25,56,0.7,1723,15.6,1.27,0,0,"3","0","1"
"4698",1934,17,24.6,57,1,1866,15.5,0.45,0,0,"3","0","1"
"4700",1856,19,23.6,63,0.6,1956,16.1,0.19,0,0,"3","0","1"
"4701",1557,20,22.6,74,1.2,1594,17.7,0.01,0,0,"3","0","1"
"4702",1807,21,22.2,72,1,1786,16.9,0,0,0,"3","0","1"
"4703",1737,22,21.8,72,1,1952,16.5,0,0,0,"3","0","1"
"4704",1295,23,21.6,68,0.8,2000,15.4,0,0,0,"3","0","1"
"4705",986,0,21,70,0.9,2000,15.3,0,0,0,"3","0","1"
"4706",717,1,20.6,65,1.2,2000,13.7,0,0,0,"3","0","1"
"4707",403,2,20.1,67,1.1,2000,13.7,0,0.1,0,"3","0","1"
"4708",154,3,18.8,93,1,419,17.6,0,5.4,0,"3","0","1"
"4710",161,5,17.4,86,1.1,1820,15,0,0.5,0,"3","0","1"
"4711",609,6,17.2,83,1.3,2000,14.2,0.07,0,0,"3","0","1"
"4712",1467,7,18.2,75,1.4,2000,13.6,0.56,0,0,"3","0","1"
"4713",2328,8,18.7,71,1.1,1992,13.3,0.61,0,0,"3","0","1"
"4714",1170,9,20.1,65,1.4,2000,13.3,0.93,0,0,"3","0","1"
"4715",1004,10,22,56,1.5,1989,12.8,1.91,0,0,"3","0","1"
"4716",1118,11,22.9,57,1.4,1918,13.9,2.24,0,0,"3","0","1"
"4717",1193,12,24.4,50,1.6,2000,13.2,3.07,0,0,"3","0","1"
"4718",1035,13,25.3,48,1.8,1935,13.4,3.42,0,0,"3","0","1"
"4719",1027,14,26.4,43,2.1,1944,12.8,3.23,0,0,"3","0","1"
"4720",1461,15,26.7,40,1.6,1995,11.9,2.42,0,0,"3","0","1"
"4721",1726,16,26.5,45,1.6,2000,13.5,1.91,0,0,"3","0","1"
"4722",2460,17,26.1,45,1.4,2000,13.2,1.26,0,0,"3","0","1"
"4725",2441,20,22.6,51,1.3,2000,11.9,0.06,0,0,"3","0","1"
"4726",2337,21,21.4,54,1.5,2000,11.6,0,0,0,"3","0","1"
"4727",2155,22,20.4,54,1.4,2000,10.7,0,0,0,"3","0","1"
"4728",1593,23,19.6,55,1.4,2000,10.3,0,0,0,"3","0","1"
"4729",1217,0,19,57,1.6,2000,10.2,0,0,0,"3","0","1"
"4730",1056,1,18.4,59,1.3,2000,10.2,0,0,0,"3","0","1"
"4731",764,2,17.9,60,0.8,2000,10,0,0,0,"3","0","1"
"4732",518,3,17.4,61,1.2,2000,9.7,0,0,0,"3","0","1"
"4733",317,4,16.9,63,1,2000,9.8,0,0,0,"3","0","1"
"4734",277,5,16.6,65,1.2,2000,9.9,0,0,0,"3","0","1"
"4735",381,6,16.3,66,0.7,2000,9.9,0.05,0,0,"3","0","1"
"4736",583,7,17,60,1.1,1993,9.1,0.47,0,0,"3","0","1"
"4737",892,8,18.7,57,1,1956,9.9,1.05,0,0,"3","0","1"
"4738",1144,9,20.4,54,1.5,2000,10.7,1.88,0,0,"3","0","1"
"4739",1166,10,21.8,46,0.9,1927,9.6,2.46,0,0,"3","0","1"
"4740",1330,11,23.4,46,1.6,1954,11.1,2.96,0,0,"3","0","1"
"4741",1525,12,24.8,43,1.2,1943,11.3,3.27,0,0,"3","0","1"
"4742",1704,13,26.2,37,1.2,1936,10.3,3.36,0,0,"3","0","1"
"4743",1783,14,27.1,40,1.8,1779,12.3,3.26,0,0,"3","0","1"
"4744",1861,15,27.8,41,1.6,1851,13.3,2.89,0,0,"3","0","1"
